1	0.7558	0.2935	300.000,00 €
1	0.7500	0.2319	3.120.000,00 €
1	0.8009	0.3573	16/10/2025 (CUB
1	0.9390	0.3552	A
1	0.8008	0.2936	16/10/2025 ICUB
1	0.8038	0.2341	16/10/2025 Gerència de Promoció
1	0.8387	0.2279	Economica
1	0.9390	0.2947	A
1	0.7543	0.1694	150.000,00 €
1	0.8009	0.1725	26/10/2025 Cronsi de Promocio
1	0.7587	0.1088	25.000,00 €
1	0.8023	0.1087	16/10/2025 Districte de Sant Marti
2	0.0203	0.8902	Nom projecte
2	0.0203	0.8409	Tech Spirit 2025, Tech Barcelona afterwork mensuals i Deep Tech Summit 2025
2	0.0218	0.7773	Jornada divulgacio sectors economics emergents
2	0.0218	0.7156	Iniciatives projecció de ciutat
2	0.0218	0.6540	Concert a la platja amb motiu del Dia internacional de la Música
2	0.0203	0.5924	Atracció d'inversions i promoció del talent de Barcelona - 2025
2	0.0203	0.5308	Projecte Turisme i Ciutats 2025-2027
2	0.0218	0.4733	Impuls de la presència del català en el sector turístic mitjançant l'entorn tecnològic del segle XXI|
2	0.0203	0.4620	(Hub del català digital)
2	0.0218	0.4189	Dispositiu del Servei de Gestió de Conflictes d'Ambit Social a l'Espai Públic (SGC) al Programa
2	0.0203	0.4076	d'Espais de Gran Afluència
2	0.0218	0.3624	Promoció al suport d'activitats d'Indústries Creatives i activitats paral-leles de les exposicions
2	0.0218	0.3511	temporals del DHub 2025
2	0.0218	0.2946	080 Barcelona Fashion Week (BFW) 10/25
2	0.0203	0.2330	Sortida oficial de la Vuelta Femenina 2025
2	0.0203	0.1899	Accions de Promoció Turística
2	0.0218	0.1530	Candidatura de Barcelona per al World Pride 2030
2	0.2805	0.8902	Resum projecte
2	0.2863	0.8583	projecte Tech Spirit 2025, els Afterworks mensuals i el Deep Tech Summit posicionen Barcelona com a capital emprenedora i hub tecnològic internacional. Aquest
2	0.2863	0.8470	deveniments atrauen talent i inversió, generant turisme especialitzat vinculat a l'economia del coneixement. Amb trobades periòdiques i fora de temporada alt
2	0.2805	0.8337	contribueixen a reduir l'estacionalitat turística i a dinamitzar el teixit econòmic local. El model promou un turisme sostenible i de qualitat, amb impacte positiu en
2	0.2805	0.8225	allotjament, restauració i serveis, i reforça la imatge de Barcelona com a ciutat innovadora, diversa i competitiva.
2	0.2805	0.7967	La Jornada de Divulgació promou el coneixement sobre sectors econòmics emergents com la innovació, la salut, el turisme sostenible i les noves tecnologies, amb un
2	0.2805	0.7855	format participatiu i accessible per a la ciutadania. Mitjançant taules de debat, conferències i continguts audiovisuals, es fomenta la reflexió sobre el futur de les ciutats i
2	0.2805	0.7710	el seu desenvolupament econòmic. El projecte contribueix a posicionar Barcelona com a referent en divulgació i innovació, afavorint un turisme de coneixement i
2	0.2820	0.7587	qualitat, i generant impacte positiu en el teixit empresarial i social de la ciutat.
2	0.2805	0.7341	El III Fòrum BCN Desperta! 2025 consolida Barcelona com a capital de debat estratègic urbà, abordant temes clau com la mobilitat, l'habitatge, la cultura i la
2	0.2805	0.7228	sostenibilitat. Amb accés lliure i gran cobertura mediàtica, l'esdeveniment fomenta la col-laboració públic-privada i genera propostes concretes alineades amb els ODS.
2	0.2805	0.7094	La seva capacitat d'atracció de talent, inversió i visitants professionals contribueix al turisme de qualitat i posiciona la ciutat com a referent internacional en innovació
2	0.2820	0.6982	urbana, millorant la gestió dels recursos turístics i l'impacte socioeconòmic local.
2	0.2849	0.6725	I concert simfònic a la platja de Sant Sebastià, en el marc del Dia Internacional de la Música i del programa Barcelona Obertura, posiciona la ciutat com a capital musica
2	0.2849	0.6623	uropea. Amb la col-laboració del Liceu, L'Auditori i el Palau de la Música, l'esdeveniment apropa la música clàssica a un públic ampli i divers, en un entorn emblematic
2	0.2805	0.6468	obert. Aquesta proposta singular reforça el turisme cultural i de qualitat, genera una experiència col-lectiva única i contribueix a la promoció internacional de Barcelona
2	0.2805	0.6366	com a ciutat creativa, inclusiva i sostenible.
2	0.2849	0.6098	I projecte d'atracció d'inversions i promoció del talent posiciona Barcelona com a hub global d'innovació, captant empreses i esdeveniments en sectors estratègics cor
2	0.2849	0.5996	salut, la tecnologia digital i el clima. Amb la col-laboració de Barcelona Global, es promouen accions que generen activitat economica de qualitat, atraient turism
2	0.2805	0.5862	professional i sostenible. L'impacte d'aquestes iniciatives reforça la marca Barcelona, afavoreix la internacionalizació del teixit empresarial local i contribueix a la millora
2	0.2805	0.5750	dels recursos turistics, tot alineant-se amb els objectius de desenvolupament economic i territorial de la ciutat.
2	0.2820	0.5482	El projecte Turisme i Ciutats 2025-2027 impulsa un espai de reflexió estratègica sobre els reptes del turisme a Barcelona i la seva provincia. Mitjançant seminaris,
2	0.2805	0.5359	programes culturals i accions de llegat, es promou un model turístic sostenible, responsable i descentralitzat. Amb la participació d'experts internacionals, es treballen
2	0.2805	0.5236	temes com la masificació, la convivència ciutadana, la desestacionalització i la posada en valor del patrimoni. El projecte reforça el lideratge de Barcelona en la gestió
2	0.2805	0.5112	innovadora del turisme i contribueix a definir polítiques públiques alineades amb els ODS i la qualitat de vida urbana.
2	0.2805	0.4866	El Hub del Català Digital reforça la presència del català en l'entorn tecnològic, posicionant-lo com a recurs cultural i turístic immaterial. Amb accions estratègiques,
2	0.2805	0.4732	aliances amb creadors digitals i continguts audiovisuals, el projecte promou un turisme sostenible i de qualitat, connectant visitants amb la identitat local. La iniciativa
2	0.2805	0.4620	contribueix a la diferenciació de Barcelona com a destinació innovadora, respectuosa amb el patrimoni i compromesa amb la transmissió cultural. A més, fomenta la
2	0.2820	0.4507	implicació ciutadana i la vigència del català entre les noves generacions, consolidant-lo com a valor afegit en l'experiència turística.
2	0.2805	0.4312	El dispositiu de Gestió de Conflictes als Espais de Gran Afluència (EGA) millora la convivència entre usos turístics i veïnals en zones com Park Güell, Sagrada Família i la
2	0.2805	0.4189	Rambla. Mitjançant intervencions socials, coordinació amb districtes i espais de governança, s'aborden problematiques derivades de la concentració de persones. El
2	0.2805	0.4054	projecte contribueix a un turisme més sostenible i responsable, garantint l'equilibri entre l'activitat turística i la vida quotidiana, i reforçant la qualitat de 'experiencia
2	0.2805	0.3932	urbana tant per residents com per visitants.
2	0.2805	0.3757	El suport a les activitats del DHub 2025 reforça el posicionament de Barcelona com a capital de les indústries creatives i del turisme cultural. Amb exposicions i
2	0.2805	0.3634	esdeveniments vinculats al disseny, la moda, 'audiovisual i la innovació, el projecte atrau turisme profesional i creatiu, genera ocupació especializada i promou la
2	0.2805	0.3511	desestacionalització. A més, contribueix a la projecció internacional de la ciutat, enriqueix l'oferta cultural i fomenta la sostenibilitat, la diversitat i la inclusió, consolidant
2	0.2820	0.3378	Barcelona com a referent en creativitat i economia del coneixement.
2	0.2805	0.3131	La 080 Barcelona Fashion Week 2025 posiciona la ciutat com a referent internacional en moda i creativitat. Amb seu al Recinte Modernista de Sant Pau i activitats
2	0.2805	0.3008	paral-leles en diversos espais urbans, el projecte enriqueix l'oferta cultural i turística, atrau turisme professional i creatiu, i contribueix a la desestacionalització.
2	0.2805	0.2895	L'esdeveniment genera impacte economic local a través de la contractació de serveis i la dinamització del comerc, l'allotjament i la restauració. A més, promou valors
2	0.2805	0.2772	com la circularitat, la inclusió i la innovació, consolidant Barcelona com a capital de les indústries creatives.
2	0.2805	0.2504	La sortida oficial de La Vuelta Femenina 2025 des de Barcelona posiciona la ciutat com a referent internacional en ciclisme femení i esport d'elit. L'esdeveniment genera
2	0.2820	0.2381	un fort impacte mediàtic i econòmic, amb retorn superior a la inversió, i promou la visibilitat del patrimoni cultural i arquitectònic. A més, reforça la marca Barcelona,
2	0.2805	0.2268	fomenta la igualtat de gènere en l'esport i impulsa la col-laboració públic-privada. La prova contribueix a la millora dels productes turístics vinculats a 'esport, atraient
2	0.2805	0.2134	turisme sostenible i de qualitat, i consolidant la cultura esportiva de la ciutat.
2	0.2820	0.1960	De l'ingrés rebut al juny del 2025 l'Ajuntament destina una part de l'import per la realizació d'accions de Promoció Turística que dur a terme el Consorci de Turisme de
2	0.2805	0.1838	Barcelona. Període recaptació: abril 2024 - setembre 2024
2	0.2849	0.1642	a candidatura de Barcelona al WorldPride 2030 busca posicionar la ciutat com a capital global dels drets LGTBIQ+, generant un fort impacte econòmic i turístic
2	0.2834	0.1529	'esdeveniment reforçaria la marca PRIDE Barcelona, atrauria turisme de qualitat, impulsaria la inclusió i consolidaria la ciutat com a referent en drets humans. A més
2	0.2805	0.1395	fomentaria la col-laboració internacional i la projecció de Barcelona com a espai divers, segur i culturalment vibrant.
2	0.2805	0.1149	Coincidint amb el MWC, Barcelona proposa un festival tecnològic obert a Plaça Catalunya per apropar la innovació a la ciutadania. Amb activitats inclusives i interactives,
2	0.2805	0.1027	el projecte reforça la image de ciutat moderna i tecnològica, atrau visitants nacionals i internacionals, enriqueix 'oferta cultural i genera difusió mediatica. A més,
2	0.2820	0.0893	contribueix a desestacionalitzar el turisme i posiciona Barcelona com a referent en tecnologia i cultura digital.
2	0.7267	0.8901	Import
2	0.7922	0.8913	CdG aprovació Organ gestor (1)
2	0.8052	0.8440	16/10/2025 Gerència de Promoció
2	0.8386	0.8347	conòmica
2	0.9172	0.8963	Objectiu finalista /
2	0.9215	0.8840	Generalitat)(2)
2	0.7587	0.8409	75.000,00 €
2	0.7587	0.7782	75.000,00 €|
2	0.7587	0.7167	75.000,00 €
2	0.7543	0.6550	241.000,00 €|
2	0.7557	0.5934	170.000,00 €
2	0.7544	0.5319	360,455,00 €
2	0.7529	0.4682	150.000,00 €
2	0.7529	0.4117	114.000,00 €
2	0.7529	0.3552	295.000,00 €
2	0.7543	0.2936	150.000,00 €
2	0.7557	0.2320	550.000,00 €
2	0.7485	0.1869	2.250.000,00 €
2	0.7544	0.1509	150.000,00 €
2	0.7529	0.1006	250.000,00€
2	0.8372	0.7844	Gerencia de Promoci
2	0.8052	0.7762	16/10/2025 Economic
2	0.8009	0.7156	16/10/2025 Cerencia de Promoció
2	0.8009	0.6540	16/10/2025 ICUB
2	0.8067	0.5955	6/10/2025 Gerència de Promoci
2	0.8387	0.5862	Economici
2	0.8038	0.5339	16/10/2025 Gerència de Promoci
2	0.8387	0.5246	Econòmica
2	0.8009	0.4692	16/20/2025 Conocia de Promoció
2	0.8009	0.4127	16/10/2025 IMSS
2	0.8008	0.3573	16/10/2025 ICUB
2	0.8008	0.2936	16/10/2025 (CUB
2	0.8023	0.2320	16/10/2025 IBE
2	0.8052	0.1888	2/10/2025 Consorci Turisme Barcelona
2	0.8038	0.1520	10/7/2025 Àrea de Cultura
2	0.8387	0.0975	-conómica
2	0.9390	0.1520	A
2	0.9390	0.1006	A
3	0.0203	0.8902	Nom projecte
3	0.2805	0.8902	Resum projecte
3	0.2820	0.8583	La Iniciativa per la Productivitat i la Innovació busca transformar el model productiu català cap a un sistema més eficient i sostenible, abordant reptes com la manca de
3	0.0203	0.8469	Suport a la Iniciativa per la Productivitat i la Innovació (|P|) del Cercle d'Economia
3	0.2805	0.8471	talent STEM i la transferència tecnològica. Amb la implicació d'agents públics, privats i acadèmics, el projecte vol generar propostes aplicables amb impacte real. Millorar
3	0.2805	0.8343	la innovació i la productivitat reforça l'atractiu de Barcelona com a destinació de turisme de qualitat i ciutat capdavantera a Europa.
3	0.0203	0.7968	lEsdeveniments esportius oberts al mon l
3	0.2805	0.8091	Barcelona dona suport a esdeveniments esportius d'alt nivell com el CSIO, el Pickle Protour i la Final Premier Pàdel, per reforçar la seva projecció internacional com a
3	0.2805	0.7957	ciutat esportiva. Aquests esdeveniments promouen una societat saludable i compromesa, generen impacte turístic i econòmic, enforteixen el sector esportiu local i
3	0.2820	0.7834	contribueixen a la sostenibilitat. La col-laboració públic-privada i la visibilitat global consoliden la marca Barcelona com a referent esportiu.
3	0.0218	0.7475	Celebració de l'Orgull Friki
3	0.2820	0.7567	Barcelona impulsa la celebració de l'Orgull Friki per connectar amb el jovent i promocionar turísticament la ciutat a través de la cultura friki, un sector econòmic en
3	0.2805	0.7464	creixement. L'esdeveniment visibilitza espais com el Triangle Friki, reforça l'oferta cultural especialitzada i dona suport a una comunitat apassionada sovint poc
3	0.2805	0.7351	interpel-lada. A més, contribueix a la segmentació de mercats i posiciona Barcelona com a referent en cultura popular i creativa.
3	0.2820	0.7094	La Milla Sagrada Família és una cursa urbana inclusiva que promou l'activitat física entre totes les edats, especialment en l'àmbit escolar. Celebrada davant del temple,
3	0.0203	0.6971	Milla Sagrada Família
3	0.2820	0.6982	ofereix una jornada festiva i comunitària que reforça la convivència veinal en un barri amb alta pressió turística. A més, contribueix a recuperar l'espai públic per al
3	0.2805	0.6848	veïnat, promou el turisme sostenible i enforteix la imatge de Barcelona com a ciutat esportiva i saludable.
3	0.2805	0.6674	El projecte impulsa la digitalizació del fons i la informatització del catàleg de la Biblioteca Arús, un equipament historic especialitzat en maçoneria i moviments obrers i
3	0.2805	0.6529	que conserva un fons patrimonial molt important format per documents que reuneixen tot el
3	0.0203	0.6417	Biblioteca Arús
3	0.2805	0.6427	coneixement humà, amb un predomini d'obres publicades al segle XIX i primer terc del XX. L'objectiu és facilitar l'accés al seu valuós fons patrimonial i promoure el
3	0.2805	0.6304	turisme cultural sostenible. A més, la iniciativa preserva el patrimoni arquitectonic de l'edifici i reforça la projecció internacional de Barcelona com a ciutat de
3	0.2805	0.6161	coneixement i recerca.
3	0.2805	0.5975	El projecte vol reactivar socialment i econòmicament el tram de la Diagonal entre Marina i Glories, mitjançant activitats lúdiques, culturals i comercials que fomentin la
3	0.0203	0.5842	Servei de dinamitzacio ciutadana Tramvia Diagonal (zona Glories)
3	0.2805	0.5852	cohesió veinal i l'atractiu turístic. Es promou l'ús del tramvia com a transport sostenible per accedir a punts d'interès, alhora que es potencia el comerç local,
3	0.2805	0.5741	l'ascociacionisme i la identitat territorial La iniciativa contribueiy a for de la zona un nou nol d'activitat urhana i turictica de aualitat |
3	0.2805	0.5544	El projecte amplia l'oferta de visites guiades a La Model abans de l'inici de les obres de transformació el 2026, atès l'important interès ciutadà per aquest espai historic.
3	0.0203	0.5359	Servei de visites guiades de la Model
3	0.2805	0.5411	Les visites, gratuites i adaptades a diferents públics, ofereixen una experiència educativa i sensibilizadora sobre la memòria democrática, la vida penitenciària i el
3	0.2805	0.5297	patrimoni arquitectònic. Amb guies especialitzats i activitats escolars, es vol reforçar el vincle amb la ciutadania, promoure el turisme cultural sostenible i preservar la
3	0.2820	0.5165	memoria del recinte.
3	0.2820	0.5042	El projecte consisteix en la renovació del paviment asfàltic al voltant del Viaducte de Bellesguard per millorar l'accessibilitat, la seguretat i la qualitat urbana de l'espai.
3	0.2805	0.4928	Aquesta actuació dignifica l'accés a una obra singular d'Antoni Gaudí, afavorint el turisme cultural sostenible. Mitjançant 'eliminació de sots i la recol-locació de tapes
3	0.0218	0.4856	Arranjament de paviments per a la millora de l'accessibilitat a l'entorn del viaducte de Bellesguard
3	0.2805	0.4804	enfonsades, es pretén millorar la percepció de l'entorn i facilitar l'arribada de visitants, tot contribuint a la preservació i valorizació del patrimoni arquitectónic de la
3	0.2805	0.4671	ciutat.
3	0.2805	0.4475	El projecte crea una ruta turística inclusiva a Sant Gervasi-Galvany, adaptada a persones amb discapacitat auditiva, visual, cognitiva i de mobilitat. Mitjançant materials
3	0.0203	0.4363	Ruta Turística accessible del districte de Sarrià - Sant Gervasi
3	0.2892	0.4352	:essibles, suport professional i 10 visites guiades, es garanteix la participació plena i el gaudi universal. La iniciativa promou el turisme responsable i de qualitat, do
3	0.2878	0.4250	ibilitat al territori i reforça el compromis institucional amb la diversitat. A més, afavoreix la cohesió social i l'accés equitatiu a l'oferta cultural de la ciuta
3	0.2805	0.4054	El Pla de Places 2025 busca transformar les places de Gracia en espais familiars, segurs i sostenibles, reduint la percepció d'oci nocturn i fomentant la convivència entre
3	0.0218	0.3870	Pla de places 2025
3	0.2805	0.3921	veins, comerciants i visitants. Mitjançant activitats lúdiques, campanyes de civisme, millores urbanes i reforç de la seguretat, es pretén pacificar l'espai públic, millorar la
3	0.2805	0.3819	aualitat ambiental i promoure un turisme responsable. La coordinació entre serveis municipals i la implicació ciutadana són claus per consolidar aquest canvi d'usos i
3	0.2805	0.3674	preservar la singularitat del districte.
3	0.2805	0.3490	El projecte, impulsat per Tot Historia Associació Cultural, ofereix 12 itineraris guiats pels barris d'Horta-Guinardó per donar a conèixer el patrimoni historic, arquitectònic
3	0.0203	0.3378	Rutes i itineraris per a descobrir Horta-Guinardó
3	0.2805	0.3388	i natural del districte. Adrecat a residents i visitants, promou el turisme sostenible, la biodiversitat i la consciència ambiental. L'objectiu és millorar l'oferta turística de la
3	0.2805	0.3253	ciutat amb activitats de baix impacte, connectar espais naturals i contribuir a la recuperació economica local.
3	0.0218	0.2864	Caracterizació d'espais
3	0.2805	0.2988	El projecte facilita la celebració d'actes de cultura tradicional i popular als barris d'Horta-Guinardó, garantint la convivència i la seguretat. Mitjançant estudis tècnics i
3	0.2849	0.2864	ssessorament especialitzat, s'adeqüen espais públics per a esdeveniments festius, incloent activitats singulars com els actes de foc. La iniciativa promou el turisme
3	0.2849	0.2772	ostenible i de qualitat, tot oferint una descoberta cultural i territorial tant per a residents com per a visitants
3	0.0203	0.2371	Juguem a les places
3	0.2863	0.2494	projecte proposa un itinerari lúdic-cultural per diversos espais públics del districte, amb activitats familiars durant les vacances escolars. Mitjançant el joc
3	0.2863	0.2391	tervencions artístiques, es promou la descoberta del territori, la convivència veinal i el turisme sostenible. L'accés és lliure i gratuit, i s'emmarca també en l'estratèg
3	0.2820	0.2248	de Barcelona com a ciutat jugable, oferint alternatives d'oci respectuoses i integradores per a residents i visitants.
3	0.0203	0.1878	Disseny i producció parcial d'un projecte pedagògic sobre la Historia de Nou Barris
3	0.2834	0.1993	Aquest projecte pedagògic promou el coneixement de la història de Nou Barris entre l'alumnat, reforçant valors com el civisme i la cooperació. Implica la comunitat
3	0.2834	0.1888	educativa i fomenta el sentiment de pertinença, contribuint a una ciutadania més informada i compromesa. A més, potencia el turisme responsable posant en valor e
3	0.2805	0.1756	patrimoni historic local, convertint-lo en un recurs educatiu i cultural que enriqueix la identitat del districte i de la ciutat.
3	0.0203	0.1386	Cultura al Barri
3	0.2878	0.1500	projecte ofereix una programació cultural gratuita i continuada durant tot l'any al barri del Besòs i el Maresme, amb espectacles i activitats familiars a 'espai públ
3	0.2878	0.1377	objectiu és millorar la convivència, dinamitzar el barri i promoure el turisme sostenible en una zona amb potencial d'atracció. Amb una mirada intercultural, inclusivi
3	0.2819	0.1253	de gènere, es vol generar sentiment de pertinença, implicar entitats locals i apropar la cultura a tots els públics, especialment infancia, joventut i gent gran.
